0.20048238856717843, 0.46813791637889823
0.2019614301652234, 0.44612017212984134
0.20633692822610633, 0.42265101205971434
0.21070817616745469, 0.40211868458800404
0.21507942410880304, 0.3815863571162941
0.2208978377516867, 0.36106252988365306
0.2267162513945704, 0.34053870265101216
0.23398183073898948, 0.32002337565744043
0.24124315996387397, 0.30244488126228564
0.2514051957711311, 0.280478138447644
0.2630122722201562, 0.25998831217127993
0.27316793284811136, 0.2424268182542635
0.2876672156404399, 0.22342240875524633
0.3021622483132338, 0.2073548318546461
0.3166530308664931, 0.19422408755246245
0.3311416883599851, 0.1825617595494874
0.34707751155501254, 0.1709079317855816
0.3644583753918079, 0.16073102055995325
0.38183923922860324, 0.15055410933432511
0.4006630186473995, 0.14332253094618286
0.42093396376773096, 0.13609945279711
0.4412049088880624, 0.12887637464803703
0.46147797906816124, 0.12018488019975582
0.4817489241884927, 0.11296180205068274
0.5034691600701269, 0.1042788078414707
0.5251851458322265, 0.09853264623067537
0.5454518408330233, 0.0942464006800191
0.5642734951920522, 0.08848323859108542
0.5859831057748499, 0.08714232587791537
0.6076948414174148, 0.08433299686553697
0.6308516177017478, 0.0830005843914361
0.6583498910906869, 0.08169367263454297
0.6829517080167878, 0.08183817669871973
0.7104457312861924, 0.08346809754024342
0.7364925888540613, 0.08508951814269783
0.756757158795091, 0.08227168889125025
0.7885990543484035, 0.0795218615523563
0.811760080752271, 0.07525261647983861
0.8363661477979067, 0.07246028794559867
0.8638644211868458, 0.07115337618870532
0.889919778993784, 0.0669011315943262
0.9174201774424906, 0.06412580353822439
0.9449205758911969, 0.061350475482123024
0.9709738086383681, 0.05856664718695237
0.9984742070870742, 0.05579131913085056
